"139f -- Väestöennuste 2021: Väestö iän ja sukupuolen mukaan alueittain, 2021-2040"

"Alue"	"Vuosi"	"Yhteensä Yhteensä Väestö 31.12. (ennuste 2021)"	"Yhteensä 0 - 6 Väestö 31.12. (ennuste 2021)"	"Yhteensä 7 - 12 Väestö 31.12. (ennuste 2021)"	"Yhteensä 13 - 15 Väestö 31.12. (ennuste 2021)"	"Yhteensä 16 - 18 Väestö 31.12. (ennuste 2021)"	"Yhteensä 19 - 49 Väestö 31.12. (ennuste 2021)"	"Yhteensä 50 - 64 Väestö 31.12. (ennuste 2021)"	"Yhteensä 65 - 74 Väestö 31.12. (ennuste 2021)"	"Yhteensä 75 - Väestö 31.12. (ennuste 2021)"	"Miehet Yhteensä Väestö 31.12. (ennuste 2021)"	"Miehet 0 - 6 Väestö 31.12. (ennuste 2021)"	"Miehet 7 - 12 Väestö 31.12. (ennuste 2021)"	"Miehet 13 - 15 Väestö 31.12. (ennuste 2021)"	"Miehet 16 - 18 Väestö 31.12. (ennuste 2021)"	"Miehet 19 - 49 Väestö 31.12. (ennuste 2021)"	"Miehet 50 - 64 Väestö 31.12. (ennuste 2021)"	"Miehet 65 - 74 Väestö 31.12. (ennuste 2021)"	"Miehet 75 - Väestö 31.12. (ennuste 2021)"	"Naiset Yhteensä Väestö 31.12. (ennuste 2021)"	"Naiset 0 - 6 Väestö 31.12. (ennuste 2021)"	"Naiset 7 - 12 Väestö 31.12. (ennuste 2021)"	"Naiset 13 - 15 Väestö 31.12. (ennuste 2021)"	"Naiset 16 - 18 Väestö 31.12. (ennuste 2021)"	"Naiset 19 - 49 Väestö 31.12. (ennuste 2021)"	"Naiset 50 - 64 Väestö 31.12. (ennuste 2021)"	"Naiset 65 - 74 Väestö 31.12. (ennuste 2021)"	"Naiset 75 - Väestö 31.12. (ennuste 2021)"
"Kaustinen"	"2027"	4027	264	280	187	170	1340	684	517	585	1966	134	135	91	82	673	348	241	262	2061	130	145	96	88	667	336	276	323
"Kaustinen"	"2028"	3996	257	271	174	183	1329	670	516	596	1945	130	129	82	91	664	339	243	267	2051	127	142	92	92	665	331	273	329
"Kaustinen"	"2029"	3963	253	260	161	187	1322	667	503	610	1922	128	125	77	89	658	336	231	278	2041	125	135	84	98	664	331	272	332
"Kaustinen"	"2030"	3926	247	259	148	180	1300	672	497	623	1900	125	123	75	86	644	332	233	282	2026	122	136	73	94	656	340	264	341
"Kaustinen"	"2031"	3890	245	248	143	169	1285	672	489	639	1878	124	121	67	79	638	329	229	291	2012	121	127	76	90	647	343	260	348
"Kokkola"	"2021"	47843	3707	3865	1855	1783	17310	8329	6056	4938	23709	1882	1994	939	906	8903	4178	2842	2065	24134	1825	1871	916	877	8407	4151	3214	2873
"Kokkola"	"2022"	47866	3653	3793	1907	1803	17291	8265	5902	5252	23734	1849	1951	990	906	8900	4153	2789	2196	24132	1804	1842	917	897	8391	4112	3113	3056
"Kokkola"	"2023"	47883	3594	3746	1891	1884	17308	8232	5658	5570	23753	1834	1900	1002	923	8921	4150	2666	2357	24130	1760	1846	889	961	8387	4082	2992	3213
"Kokkola"	"2024"	47886	3558	3652	1920	1908	17317	8151	5545	5835	23763	1816	1863	989	967	8912	4131	2617	2468	24123	1742	1789	931	941	8405	4020	2928	3367
"Kokkola"	"2025"	47872	3533	3544	1910	1959	17269	8160	5435	6062	23767	1799	1789	997	1015	8879	4146	2561	2581	24105	1734	1755	913	944	8390	4014	2874	3481
"Kokkola"	"2026"	47843	3527	3422	1914	1945	17246	8164	5376	6249	23764	1799	1723	988	1026	8884	4145	2531	2668	24079	1728	1699	926	919	8362	4019	2845	3581
"Kokkola"	"2027"	47803	3508	3278	1931	1975	17174	8169	5316	6452	23753	1789	1661	997	1014	8890	4121	2518	2763	24050	1719	1617	934	961	8284	4048	2798	3689
"Kokkola"	"2028"	47748	3471	3229	1870	1964	17171	8131	5290	6622	23729	1770	1631	948	1022	8888	4128	2504	2838	24019	1701	1598	922	942	8283	4003	2786	3784
"Kokkola"	"2029"	47680	3436	3177	1817	1963	17157	8121	5228	6781	23697	1752	1619	906	1011	8890	4119	2503	2897	23983	1684	1558	911	952	8267	4002	2725	3884
"Kokkola"	"2030"	47598	3406	3145	1708	1979	17111	8134	5186	6929	23659	1737	1603	860	1019	8851	4133	2505	2951	23939	1669	1542	848	960	8260	4001	2681	3978
"Kokkola"	"2031"	47501	3379	3127	1659	1915	17075	8138	5146	7062	23614	1723	1589	835	971	8862	4132	2482	3020	23887	1656	1538	824	944	8213	4006	2664	4042
"Lestijärvi"	"2021"	709	49	40	24	21	165	173	135	102	377	29	25	11	10	91	84	76	51	332	20	15	13	11	74	89	59	51
"Lestijärvi"	"2022"	698	48	40	24	19	161	166	135	105	371	28	25	12	8	90	80	76	52	327	20	15	12	11	71	86	59	53
"Lestijärvi"	"2023"	686	44	42	22	22	149	168	132	107	364	25	27	13	9	81	81	75	53	322	19	15	9	13	68	87	57	54
"Lestijärvi"	"2024"	678	42	43	19	22	149	155	134	114	359	25	26	11	11	81	75	71	59	319	17	17	8	11	68	80	63	55
"Lestijärvi"	"2025"	669	41	44	17	21	144	147	140	115	355	24	28	8	12	78	73	73	59	314	17	16	9	9	66	74	67	56
"Lestijärvi"	"2026"	660	39	40	21	21	142	139	134	124	349	21	27	11	13	77	70	65	65	311	18	13	10	8	65	69	69	59
"Lestijärvi"	"2027"	654	38	38	22	19	141	131	136	129	346	21	23	14	11	78	62	68	69	308	17	15	8	8	63	69	68	60
"Lestijärvi"	"2028"	647	37	38	23	17	137	119	142	134	341	20	23	16	9	76	58	67	72	306	17	15	7	8	61	61	75	62
"Lestijärvi"	"2029"	639	37	34	21	20	136	115	141	135	336	20	21	14	11	76	55	68	71	303	17	13	7	9	60	60	73	64
"Lestijärvi"	"2030"	634	35	34	21	20	134	111	142	137	333	19	22	11	13	75	54	69	70	301	16	12	10	7	59	57	73	67
"Lestijärvi"	"2031"	628	35	33	21	21	132	110	130	146	329	19	21	11	15	72	55	62	74	299	16	12	10	6	60	55	68	72
"Perho"	"2021"	2654	266	295	153	130	737	403	384	286	1353	133	156	73	69	399	202	195	126	1301	133	139	80	61	338	201	189	160
"Perho"	"2022"	2603	253	281	152	138	719	390	380	290	1331	127	150	71	73	394	192	199	125	1272	126	131	81	65	325	198	181	165
"Perho"	"2023"	2553	238	276	142	143	715	364	368	307	1310	118	148	72	71	393	185	189	134	1243	120	128	70	72	322	179	179	173
"Perho"	"2024"	2502	227	261	147	135	709	342	354	327	1288	114	143	72	67	395	175	172	150	1214	113	118	75	68	314	167	182	177
"Perho"	"2025"	2449	220	248	138	134	704	328	333	344	1264	110	135	71	65	398	166	158	161	1185	110	113	67	69	306	162	175	183
"Perho"	"2026"	2398	215	234	136	126	692	323	322	350	1242	108	130	66	66	389	168	155	160	1156	107	104	70	60	303	155	167	190
"Perho"	"2027"	2349	214	213	130	131	679	316	305	361	1221	111	110	73	66	381	167	146	167	1128	103	103	57	65	298	149	159	194
"Perho"	"2028"	2302	208	204	125	124	670	302	299	370	1201	108	106	68	66	375	164	141	173	1101	100	98	57	58	295	138	158	197
"Perho"	"2029"	2257	203	191	124	121	654	299	289	376	1180	105	98	72	61	367	165	139	173	1077	98	93	52	60	287	134	150	203
"Perho"	"2030"	2212	199	183	114	117	643	292	284	380	1159	103	95	60	67	361	160	135	178	1053	96	88	54	50	282	132	149	202
"Perho"	"2031"	2170	195	179	107	112	634	286	271	386	1140	101	93	57	63	359	159	128	180	1030	94	86	50	49	275	127	143	206
"Toholampi"	"2021"	2897	186	242	127	128	757	615	438	404	1479	102	115	61	60	405	306	248	182	1418	84	127	66	68	352	309	190	222
"Toholampi"	"2022"	2829	174	229	133	114	743	584	423	429	1445	94	109	66	52	401	295	228	200	1384	80	120	67	62	342	289	195	229
"Toholampi"	"2023"	2763	162	210	126	121	733	560	413	438	1412	89	96	69	55	392	281	226	204	1351	73	114	57	66	341	279	187	234
"Toholampi"	"2024"	2699	151	194	125	113	717	537	407	455	1381	82	92	65	55	381	272	217	217	1318	69	102	60	58	336	265	190	238
"Toholampi"	"2025"	2637	143	187	114	117	688	522	410	456	1351	78	90	56	60	373	264	218	212	1286	65	97	58	57	315	258	192	244
"Toholampi"	"2026"	2579	142	159	113	112	675	511	413	454	1322	78	80	49	62	364	259	220	210	1257	64	79	64	50	311	252	193	244
"Toholampi"	"2027"	2524	136	147	104	112	657	499	406	463	1295	75	76	45	59	354	255	216	215	1229	61	71	59	53	303	244	190	248
"Toholampi"	"2028"	2471	131	140	101	102	642	486	400	469	1267	72	72	46	51	346	250	212	218	1204	59	68	55	51	296	236	188	251
"Toholampi"	"2029"	2421	128	130	87	101	633	477	391	474	1242	70	68	43	44	346	246	200	225	1179	58	62	44	57	287	231	191	249
"Toholampi"	"2030"	2371	125	123	79	95	617	467	384	481	1217	69	63	42	41	335	249	184	234	1154	56	60	37	54	282	218	200	247
"Toholampi"	"2031"	2325	122	118	76	90	604	448	378	489	1193	67	61	39	42	326	240	182	236	1132	55	57	37	48	278	208	196	253
"Veteli"	"2021"	3020	164	220	121	92	857	592	542	432	1552	87	113	60	50	472	306	275	189	1468	77	107	61	42	385	286	267	243
"Veteli"	"2022"	2973	158	198	125	100	841	576	529	446	1524	82	102	67	51	457	297	274	194	1449	76	96	58	49	384	279	255	252
"Veteli"	"2023"	2929	161	182	134	95	820	554	529	454	1499	85	94	70	47	444	290	268	201	1430	76	88	64	48	376	264	261	253
"Veteli"	"2024"	2887	155	176	119	113	802	532	521	469	1475	82	91	60	59	432	277	266	208	1412	73	85	59	54	370	255	255	261
"Veteli"	"2025"	2843	153	162	107	119	790	525	499	488	1451	81	84	53	65	424	271	254	219	1392	72	78	54	54	366	254	245	269
"Veteli"	"2026"	2801	154	150	104	124	767	508	489	505	1429	81	79	52	67	410	265	249	226	1372	73	71	52	57	357	243	240	279
"Veteli"	"2027"	2758	150	145	100	111	766	487	482	517	1406	77	77	52	58	409	258	241	234	1352	73	68	48	53	357	229	241	283
"Veteli"	"2028"	2716	148	140	91	100	764	480	458	535	1384	76	72	50	51	406	259	230	240	1332	72	68	41	49	358	221	228	295
"Veteli"	"2029"	2673	145	143	80	98	742	481	435	549	1361	74	76	43	51	395	256	215	251	1312	71	67	37	47	347	225	220	298
"Veteli"	"2030"	2632	143	138	77	95	727	474	408	570	1339	73	73	40	51	385	254	201	262	1293	70	65	37	44	342	220	207	308
"Veteli"	"2031"	2595	142	136	72	87	717	464	397	580	1320	73	72	35	49	383	243	200	265	1275	69	64	37	38	334	221	197	315
"MK17 Pohjois-Pohjanmaa"	"2021"	414929	31049	34194	17277	16570	157481	72756	48353	37249	209459	15795	17376	8866	8522	82915	36818	23663	15504	205470	15254	16818	8411	8048	74566	35938	24690	21745
"MK17 Pohjois-Pohjanmaa"	"2022"	415685	30366	33386	17451	16883	158144	71785	48513	39157	209872	15413	17052	8892	8662	83281	36425	23742	16405	205813	14953	16334	8559	8221	74863	35360	24771	22752
"MK17 Pohjois-Pohjanmaa"	"2023"	416325	29909	32379	17542	17109	159013	70834	48397	41142	210230	15235	16465	8932	8743	83697	36050	23753	17355	206095	14674	15914	8610	8366	75316	34784	24644	23787
"MK17 Pohjois-Pohjanmaa"	"2024"	416845	29663	31243	17470	17264	159437	70402	48183	43183	210535	15110	15924	8814	8875	83842	36016	23571	18383	206310	14553	15319	8656	8389	75595	34386	24612	24800
"MK17 Pohjois-Pohjanmaa"	"2025"	417281	29734	29662	17438	17439	159641	70256	48028	45083	210801	15160	15114	8842	8903	84018	35967	23398	19399	206480	14574	14548	8596	8536	75623	34289	24630	25684
"MK17 Pohjois-Pohjanmaa"	"2026"	417618	30002	28191	17135	17530	159662	70142	48048	46908	211013	15317	14300	8713	8942	84052	35977	23381	20331	206605	14685	13891	8422	8588	75610	34165	24667	26577
"MK17 Pohjois-Pohjanmaa"	"2027"	417890	30022	27072	16818	17466	159888	69953	47863	48808	211195	15321	13733	8594	8836	84206	35918	23372	21215	206695	14701	13339	8224	8630	75682	34035	24491	27593
"MK17 Pohjois-Pohjanmaa"	"2028"	418091	29903	26422	16054	17438	160093	69963	47710	50508	211347	15260	13369	8247	8861	84272	36029	23258	22051	206744	14643	13053	7807	8577	75821	33934	24452	28457
"MK17 Pohjois-Pohjanmaa"	"2029"	418235	29804	25987	15375	17135	160240	70005	47460	52229	211476	15210	13200	7803	8731	84405	36106	23134	22887	206759	14594	12787	7572	8404	75835	33899	24326	29342
"MK17 Pohjois-Pohjanmaa"	"2030"	418307	29719	25769	14560	16817	160310	70146	47001	53985	211573	15169	13089	7382	8614	84480	36179	22956	23704	206734	14550	12680	7178	8203	75830	33967	24045	30281
"MK17 Pohjois-Pohjanmaa"	"2031"	418328	29655	25850	13780	16078	160435	70277	46626	55627	211644	15136	13143	6943	8271	84577	36274	22816	24484	206684	14519	12707	6837	7807	75858	34003	23810	31143
"Alavieska"	"2021"	2495	180	220	110	107	728	512	342	296	1313	91	121	60	67	398	258	201	117	1182	89	99	50	40	330	254	141	179
"Alavieska"	"2022"	2471	167	224	111	94	731	498	345	301	1297	85	121	61	50	405	251	198	126	1174	82	103	50	44	326	247	147	175
"Alavieska"	"2023"	2445	167	209	111	99	723	475	351	310	1279	81	115	63	55	393	238	200	134	1166	86	94	48	44	330	237	151	176
"Alavieska"	"2024"	2421	163	201	105	103	718	457	356	318	1265	82	100	64	60	388	230	203	138	1156	81	101	41	43	330	227	153	180
"Alavieska"	"2025"	2397	155	193	111	103	702	448	354	331	1250	79	91	70	60	378	227	195	150	1147	76	102	41	43	324	221	159	181
"Alavieska"	"2026"	2375	156	180	107	104	699	439	346	344	1237	78	90	61	62	373	224	187	162	1138	78	90	46	42	326	215	159	182
"Alavieska"	"2027"	2352	155	166	110	99	695	426	351	350	1223	76	85	55	63	367	224	187	166	1129	79	81	55	36	328	202	164	184
"Alavieska"	"2028"	2329	153	155	107	104	689	414	348	359	1209	75	79	50	68	364	217	187	169	1120	78	76	57	36	325	197	161	190
"Alavieska"	"2029"	2308	151	155	97	101	679	402	356	367	1196	74	76	52	60	362	209	189	174	1112	77	79	45	41	317	193	167	193
"Alavieska"	"2030"	2285	149	150	88	102	676	393	348	379	1182	73	76	45	55	362	207	176	188	1103	76	74	43	47	314	186	172	191
"Alavieska"	"2031"	2263	148	144	83	98	666	388	347	389	1168	73	73	42	50	358	202	176	194	1095	75	71	41	48	308	186	171	195
"Haapajärvi"	"2021"	6781	492	550	282	291	1943	1454	1014	755	3424	250	263	145	154	1032	742	505	333	3357	242	287	137	137	911	712	509	422
"Haapajärvi"	"2022"	6674	481	508	293	299	1886	1404	1010	793	3364	236	252	146	157	1008	708	512	345	3310	245	256	147	142	878	696	498	448
"Haapajärvi"	"2023"	6568	461	490	289	291	1861	1345	1007	824	3304	227	242	140	145	1000	677	508	365	3264	234	248	149	146	861	668	499	459
"Haapajärvi"	"2024"	6466	448	479	293	269	1826	1293	1007	851	3246	216	245	134	142	970	658	498	383	3220	232	234	159	127	856	635	509	468
"Haapajärvi"	"2025"	6369	438	457	268	281	1787	1255	1002	881	3192	214	229	125	144	950	637	503	390	3177	224	228	143	137	837	618	499	491
"Haapajärvi"	"2026"	6274	423	447	253	278	1747	1214	1004	908	3139	209	220	119	139	926	617	507	402	3135	214	227	134	139	821	597	497	506
"Haapajärvi"	"2027"	6184	422	412	261	277	1705	1184	992	931	3088	209	201	128	132	909	590	514	405	3096	213	211	133	145	796	594	478	526
"Haapajärvi"	"2028"	6095	410	405	245	258	1694	1148	961	974	3039	203	190	126	125	900	576	486	433	3056	207	215	119	133	794	572	475	541
"Haapajärvi"	"2029"	6009	400	390	242	246	1663	1111	946	1011	2992	198	183	122	121	882	557	477	452	3017	202	207	120	125	781	554	469	559
"Haapajärvi"	"2030"	5926	392	380	224	251	1624	1092	938	1025	2947	194	174	116	127	861	552	465	458	2979	198	206	108	124	763	540	473	567
"Haapajärvi"	"2031"	5850	384	373	218	238	1593	1074	928	1042	2906	190	174	103	126	844	540	463	466	2944	194	199	115	112	749	534	465	576
"Haapavesi"	"2021"	6573	510	588	300	286	2048	1193	950	698	3352	270	289	151	140	1126	608	474	294	3221	240	299	149	146	922	585	476	404
"Haapavesi"	"2022"	6476	493	581	287	279	2015	1147	950	724	3303	258	287	148	135	1103	591	477	304	3173	235	294	139	144	912	556	473	420
"Haapavesi"	"2023"	6383	474	564	275	279	1995	1105	935	756	3256	247	279	143	136	1091	572	466	322	3127	227	285	132	143	904	533	469	434
"Haapavesi"	"2024"	6297	462	544	274	277	1966	1067	908	799	3216	244	273	136	144	1067	554	451	347	3081	218	271	138	133	899	513	457	452
"Haapavesi"	"2025"	6214	469	505	277	266	1948	1036	883	830	3177	246	263	128	142	1057	537	441	363	3037	223	242	149	124	891	499	442	467
"Haapavesi"	"2026"	6135	469	469	276	257	1925	1030	853	856	3138	243	253	122	137	1036	546	421	380	2997	226	216	154	120	889	484	432	476
"Haapavesi"	"2027"	6060	460	435	285	257	1892	1006	844	881	3102	237	228	142	131	1019	531	419	395	2958	223	207	143	126	873	475	425	486
"Haapavesi"	"2028"	5990	452	422	273	259	1864	992	828	900	3066	233	219	146	124	1008	521	407	408	2924	219	203	127	135	856	471	421	492
"Haapavesi"	"2029"	5920	446	406	260	256	1838	987	802	925	3032	230	210	145	119	993	520	398	417	2888	216	196	115	137	845	467	404	508
"Haapavesi"	"2030"	5851	440	396	233	264	1817	974	766	961	3000	227	207	121	137	980	511	386	431	2851	213	189	112	127	837	463	380	530
"Haapavesi"	"2031"	5784	435	403	209	254	1793	961	742	987	2969	224	210	107	140	964	507	375	442	2815	211	193	102	114	829	454	367	545
"Hailuoto"	"2021"	941	46	52	27	17	203	224	192	180	478	17	23	12	8	107	124	108	79	463	29	29	15	9	96	100	84	101
"Hailuoto"	"2022"	936	40	53	27	21	198	218	189	190	473	14	25	12	9	103	118	106	86	463	26	28	15	12	95	100	83	104
"Hailuoto"	"2023"	932	40	47	30	24	196	213	181	201	469	15	21	13	12	100	115	104	89	463	25	26	17	12	96	98	77	112
"Hailuoto"	"2024"	926	37	45	30	23	195	203	187	206	465	14	19	14	11	98	110	105	94	461	23	26	16	12	97	93	82	112
"Hailuoto"	"2025"	920	32	50	26	22	197	201	181	211	462	13	21	12	10	99	108	101	98	458	19	29	14	12	98	93	80	113
"Hailuoto"	"2026"	914	33	43	26	25	192	207	170	218	457	14	17	12	11	96	113	90	104	457	19	26	14	14	96	94	80	114
"Hailuoto"	"2027"	908	35	40	22	25	192	202	168	224	453	16	15	9	12	96	109	90	106	455	19	25	13	13	96	93	78	118
"Hailuoto"	"2028"	901	34	36	26	22	190	199	164	230	450	15	13	12	11	94	107	90	108	451	19	23	14	11	96	92	74	122
"Hailuoto"	"2029"	895	34	35	22	22	189	195	169	229	445	15	13	9	11	93	107	92	105	450	19	22	13	11	96	88	77	124
"Hailuoto"	"2030"	889	33	33	23	20	189	193	167	231	442	15	12	10	9	92	108	88	108	447	18	21	13	11	97	85	79	123
"Hailuoto"	"2031"	884	33	29	22	24	184	195	163	234	439	15	11	8	12	89	106	87	111	445	18	18	14	12	95	89	76	123
"Ii"	"2021"	9808	860	972	497	417	3016	1904	1204	938	5088	433	487	283	235	1595	1026	621	408	4720	427	485	214	182	1421	878	583	530
"Ii"	"2022"	9768	847	930	498	433	2995	1882	1205	978	5069	428	469	269	253	1577	1010	629	434	4699	419	461	229	180	1418	872	576	544
"Ii"	"2023"	9725	812	925	481	445	2982	1858	1224	998	5048	410	472	247	262	1575	988	646	448	4677	402	453	234	183	1407	870	578	550
"Ii"	"2024"	9684	789	897	468	457	2966	1839	1216	1052	5028	397	460	234	269	1567	982	643	476	4656	392	437	234	188	1399	857	573	576
"Ii"	"2025"	9641	776	857	463	457	2959	1796	1242	1091	5006	397	424	245	256	1573	950	665	496	4635	379	433	218	201	1386	846	577	595
"Ii"	"2026"	9597	777	805	471	439	2934	1765	1268	1138	4983	400	404	245	236	1566	923	686	523	4614	377	401	226	203	1368	842	582	615
"Ii"	"2027"	9551	764	752	484	429	2920	1740	1270	1192	4960	391	382	250	226	1559	905	702	545	4591	373	370	234	203	1361	835	568	647
"Ii"	"2028"	9507	754	742	451	426	2891	1731	1287	1225	4940	386	378	224	236	1542	897	714	563	4567	368	364	227	190	1349	834	573	662
"Ii"	"2029"	9468	745	715	437	432	2868	1702	1310	1259	4923	381	365	224	235	1532	882	721	583	4545	364	350	213	197	1336	820	589	676
"Ii"	"2030"	9430	738	699	396	444	2856	1700	1295	1302	4906	378	355	207	239	1523	888	711	605	4524	360	344	189	205	1333	812	584	697
"Ii"	"2031"	9394	734	690	389	411	2828	1713	1290	1339	4891	376	356	199	216	1522	888	707	627	4503	358	334	190	195	1306	825	583	712
"Kalajoki"	"2021"	12367	884	981	502	485	3796	2426	1811	1482	6237	448	503	258	236	1988	1251	914	639	6130	436	478	244	249	1808	1175	897	843
"Kalajoki"	"2022"	12323	868	957	507	475	3777	2408	1780	1551	6222	442	485	267	238	1972	1236	908	674	6101	426	472	240	237	1805	1172	872	877
"Kalajoki"	"2023"	12272	853	935	485	482	3786	2331	1774	1626	6203	422	483	257	253	1963	1202	906	717	6069	431	452	228	229	1823	1129	868	909
"Kalajoki"	"2024"	12216	832	904	492	478	3771	2293	1733	1713	6181	418	463	257	251	1970	1181	880	761	6035	414	441	235	227	1801	1112	853	952
"Kalajoki"	"2025"	12159	827	860	494	483	3744	2263	1718	1770	6156	419	436	256	259	1959	1166	857	804	6003	408	424	238	224	1785	1097	861	966
"Kalajoki"	"2026"	12100	824	823	492	463	3748	2231	1670	1849	6129	417	417	252	250	1961	1155	823	854	5971	407	406	240	213	1787	1076	847	995
"Kalajoki"	"2027"	12038	810	786	487	471	3719	2176	1685	1904	6099	406	401	253	250	1942	1137	840	870	5939	404	385	234	221	1777	1039	845	1034
"Kalajoki"	"2028"	11974	798	772	461	473	3701	2140	1668	1961	6067	400	396	237	249	1942	1119	826	898	5907	398	376	224	224	1759	1021	842	1063
"Kalajoki"	"2029"	11911	788	758	442	468	3679	2102	1663	2011	6035	395	378	237	245	1936	1094	833	917	5876	393	380	205	223	1743	1008	830	1094
"Kalajoki"	"2030"	11844	778	741	415	465	3671	2066	1630	2078	6002	390	375	216	246	1933	1080	820	942	5842	388	366	199	219	1738	986	810	1136
"Kalajoki"	"2031"	11775	770	737	399	439	3643	2054	1624	2109	5967	386	377	206	230	1925	1065	823	955	5808	384	360	193	209	1718	989	801	1154
"Kempele"	"2021"	19174	1920	1977	925	855	7203	3222	1710	1362	9535	979	971	471	458	3649	1620	796	591	9639	941	1006	454	397	3554	1602	914	771
"Kempele"	"2022"	19521	1905	1968	961	887	7332	3263	1741	1464	9702	956	993	477	481	3714	1641	807	633	9819	949	975	484	406	3618	1622	934	831
"Kempele"	"2023"	19848	1920	1901	1022	909	7475	3267	1774	1580	9860	976	937	525	476	3785	1660	820	681	9988	944	964	497	433	3690	1607	954	899
"Kempele"	"2024"	20157	1920	1909	1032	914	7594	3322	1767	1699	10009	984	951	508	471	3860	1689	817	729	10148	936	958	524	443	3734	1633	950	970
"Kempele"	"2025"	20443	1946	1869	1025	948	7696	3370	1771	1818	10147	995	932	516	478	3924	1694	821	787	10296	951	937	509	470	3772	1676	950	1031
"Kempele"	"2026"	20710	1999	1837	957	1005	7779	3389	1850	1894	10278	1026	921	463	522	3957	1715	858	816	10432	973	916	494	483	3822	1674	992	1078
"Kempele"	"2027"	20966	2008	1817	977	1007	7846	3443	1876	1992	10407	1030	921	480	504	3990	1749	875	858	10559	978	896	497	503	3856	1694	1001	1134
"Kempele"	"2028"	21203	2024	1796	970	999	7945	3479	1915	2075	10526	1038	897	489	509	4031	1770	900	892	10677	986	899	481	490	3914	1709	1015	1183
"Kempele"	"2029"	21422	2040	1803	968	940	8023	3540	1968	2140	10639	1046	912	486	464	4077	1815	916	923	10783	994	891	482	476	3946	1725	1052	1217
"Kempele"	"2030"	21632	2054	1799	949	955	8080	3571	2000	2224	10746	1053	917	478	477	4101	1823	936	961	10886	1001	882	471	478	3979	1748	1064	1263
"Kempele"	"2031"	21836	2067	1820	913	946	8137	3593	2046	2314	10851	1060	926	449	485	4130	1841	955	1005	10985	1007	894	464	461	4007	1752	1091	1309
"Kuusamo"	"2021"	15100	874	1005	507	506	4284	3476	2501	1947	7643	448	506	251	261	2298	1760	1303	816	7457	426	499	256	245	1986	1716	1198	1131
"Kuusamo"	"2022"	14988	849	962	541	494	4242	3328	2533	2039	7582	434	471	279	256	2271	1687	1320	864	7406	415	491	262	238	1971	1641	1213	1175
"Kuusamo"	"2023"	14881	804	963	521	509	4211	3206	2566	2101	7525	410	480	258	264	2249	1625	1354	885	7356	394	483	263	245	1962	1581	1212	1216
"Kuusamo"	"2024"	14776	780	928	528	491	4183	3119	2557	2190	7470	391	469	271	250	2233	1581	1339	936	7306	389	459	257	241	1950	1538	1218	1254
"Kuusamo"	"2025"	14673	791	850	523	518	4123	3022	2585	2261	7416	407	433	241	275	2195	1524	1351	990	7257	384	417	282	243	1928	1498	1234	1271
"Kuusamo"	"2026"	14574	794	807	514	502	4082	2936	2589	2350	7364	409	399	255	257	2168	1486	1349	1041	7210	385	408	259	245	1914	1450	1240	1309
"Kuusamo"	"2027"	14474	776	794	483	507	4063	2838	2554	2459	7313	398	397	236	266	2155	1417	1344	1100	7161	378	397	247	241	1908	1421	1210	1359
"Kuusamo"	"2028"	14374	763	772	449	503	4053	2736	2557	2541	7262	391	385	234	241	2149	1391	1323	1148	7112	372	387	215	262	1904	1345	1234	1393
"Kuusamo"	"2029"	14275	751	737	453	493	4027	2633	2552	2629	7211	385	367	225	253	2127	1353	1303	1198	7064	366	370	228	240	1900	1280	1249	1431
"Kuusamo"	"2030"	14178	742	717	449	464	3998	2586	2507	2715	7162	380	351	232	236	2116	1325	1271	1251	7016	362	366	217	228	1882	1261	1236	1464
"Kuusamo"	"2031"	14083	734	728	411	437	3994	2516	2441	2822	7115	376	365	203	232	2097	1295	1239	1308	6968	358	363	208	205	1897	1221	1202	1514
"Kärsämäki"	"2021"	2508	154	205	110	100	694	513	387	345	1333	87	115	59	48	389	278	202	155	1175	67	90	51	52	305	235	185	190
"Kärsämäki"	"2022"	2478	152	192	112	89	702	494	383	354	1315	80	112	62	42	395	266	196	162	1163	72	80	50	47	307	228	187	192
"Kärsämäki"	"2023"	2448	150	173	118	91	704	466	384	362	1298	78	102	64	48	393	248	199	166	1150	72	71	54	43	311	218	185	196
"Kärsämäki"	"2024"	2420	152	164	109	100	695	463	365	372	1282	77	93	65	54	386	249	184	174	1138	75	71	44	46	309	214	181	198
"Kärsämäki"	"2025"	2394	150	155	106	101	700	443	359	380	1266	77	91	58	56	388	239	181	176	1128	73	64	48	45	312	204	178	204
"Kärsämäki"	"2026"	2369	156	139	96	106	698	426	362	386	1252	80	81	53	58	387	231	181	181	1117	76	58	43	48	311	195	181	205
"Kärsämäki"	"2027"	2341	155	134	94	99	693	418	350	398	1236	79	79	47	58	387	222	178	186	1105	76	55	47	41	306	196	172	212
